"Model","Scenario","Region","Variable","Unit","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"IIASA GDP 2023","SSP2","Peru","GDP|PPP","billion USD_2017/yr",481.750150671463,538.212064255541,613.398113739332,694.438916815605,779.035343084314,862.244823213084,946.829178216923,1033.84343935462,1125.38804884044,1214.39901546898,1298.9340837888,1376.31141747753,1449.76819863285,1520.23284095639,1589.01703112374,1654.928514349
"IIASA GDP 2023","SSP2","Philippines","GDP|PPP","billion USD_2017/yr",1180.64805373717,1578.21649280218,2042.01121068796,2578.88975236721,3147.79578739979,3752.86947456925,4366.32074522404,4970.40507784091,5571.73515919456,6180.11932898242,6782.94190636249,7369.23698069872,7944.26730253524,8476.82852847924,8948.8182075466,9376.37229162449
"IIASA GDP 2023","SSP2","Poland","GDP|PPP","billion USD_2017/yr",1477.21268765591,1533.94608813323,1542.72125687052,1542.19490111859,1656.85832963978,1728.47626377041,1792.98111718127,1806.61975185292,1859.83576674219,1902.39347698192,1925.56083245274,1935.63007251565,1951.92097670719,1969.89404145878,1992.4948265364,2013.21425922594
"IIASA GDP 2023","SSP2","Portugal","GDP|PPP","billion USD_2017/yr",389.803229677983,410.352620018488,440.499055981931,474.983941632388,511.837969102753,551.697499968228,592.596641063648,626.481306742087,653.568533777909,675.082153186803,691.925582813963,709.594912679116,735.867806088147,768.737009482295,805.431793690427,842.680649259761
"IIASA GDP 2023","SSP2","Paraguay","GDP|PPP","billion USD_2017/yr",102.838449065189,115.470668803864,135.275599615874,158.301836162557,183.836066060659,211.669700046073,240.557855916299,269.761219076888,298.92316036675,328.129570209918,356.959489244362,383.973354182242,408.612313478171,429.675733094693,448.98695024953,466.258838591743
"IIASA GDP 2023","SSP2","Palestine","GDP|PPP","billion USD_2017/yr",32.6890723878529,45.8306565434171,61.8890951959335,81.1107633719461,101.685983809495,124.835441740493,149.78979955791,174.847590891006,198.451867752442,221.313064051621,243.481265993655,265.519249771576,287.042407936338,308.577820611538,330.324887792034,351.090484663826
"IIASA GDP 2023","SSP2","Qatar","GDP|PPP","billion USD_2017/yr",280.489036712632,267.058777465192,301.784206727412,341.170964900948,379.125051817729,410.684377381836,438.363450105673,467.2046706147,502.939433161402,541.829067135971,575.425854547934,597.235612506533,609.567627462254,615.841470725588,619.328052371367,620.514393009546
"IIASA GDP 2023","SSP2","Romania","GDP|PPP","billion USD_2017/yr",687.654092217838,613.704570551535,617.932875988037,630.301757752857,657.047218443079,661.148696918048,672.94286125291,678.868960081464,713.573829825192,737.753731584257,751.241135074751,758.727562129018,764.937100336207,772.269111025729,782.015815179304,793.627352929077
"IIASA GDP 2023","SSP2","Russian Federation","GDP|PPP","billion USD_2017/yr",4162.90703799802,4215.6596569756,4392.58712011251,4540.18085056401,4774.4247652938,5037.67887532992,5311.48884078683,5538.17276785997,5812.77667050593,6054.9589448921,6242.08617214192,6419.10414093145,6607.05491197386,6815.94718210393,7030.0985499306,7211.3663535643
"IIASA GDP 2023","SSP2","Rwanda","GDP|PPP","billion USD_2017/yr",39.4835810209948,44.8299430200555,57.0175296730479,71.6142596853636,87.7769574969435,105.767255200946,125.78742110531999,148.242188995996,173.014476899656,199.833316383278,228.607603056405,259.761584500882,293.728787555591,330.145548902642,369.060992605372,410.259248849059
"IIASA GDP 2023","SSP2","Saudi Arabia","GDP|PPP","billion USD_2017/yr",1993.35008107682,2045.11552846502,2226.73567783435,2415.93564304269,2598.41120317424,2767.21574261354,2987.02348688581,3228.81187398301,3444.1238561026,3619.08648641541,3760.61818854362,3908.73956532546,4054.14852422539,4199.67637922314,4335.55248736932,4459.04650347181
"IIASA GDP 2023","SSP2","Sudan","GDP|PPP","billion USD_2017/yr",184.796791175529,209.567923312558,261.888964586064,325.547906298596,401.05010570225,493.989687735157,607.241971642083,742.934617045806,903.617097169031,1091.32406361602,1305.45915893683,1547.38370364083,1813.37479604809,2102.002391591,2408.67050356975,2733.86937987463
"IIASA GDP 2023","SSP2","Senegal","GDP|PPP","billion USD_2017/yr",77.5793629353977,97.1478881234949,129.78680702639,171.074478781836,220.613292687505,280.266414186129,352.25248417276,437.629154640353,536.750946721389,649.34824573091,774.560662432881,911.167921147629,1056.87111518783,1209.87089659994,1367.33324238191,1525.05447738712
"IIASA GDP 2023","SSP2","Singapore","GDP|PPP","billion USD_2017/yr",646.864231208372,575.378604588956,637.009065661313,715.703101741904,789.680850967153,872.424922392886,939.273977465212,992.590412721955,1039.32388031444,1078.80270426174,1097.49010820761,1108.65624450665,1114.86100688433,1116.59969939902,1113.04038277267,1102.90513824072
"IIASA GDP 2023","SSP2","Sierra Leone","GDP|PPP","billion USD_2017/yr",15.8823751048985,17.567787725082,22.7073067160922,29.0704496329398,36.1927454423207,44.8805019752337,55.1742391344025,67.1726136291491,80.5596946585434,95.5776797886323,112.208786328888,130.444658173441,150.091152264758,170.878924744402,192.468810875615,214.813424539199
"IIASA GDP 2023","SSP2","El Salvador","GDP|PPP","billion USD_2017/yr",62.8426728334798,60.7316690510076,65.5919055725345,71.0338687313918,77.351483482659,84.7223000899142,92.971266534812,101.379115456591,109.409080661686,118.13304776984,128.150034779103,139.043668044418,149.892265291558,160.909005751352,171.635616504668,182.206660252257
"IIASA GDP 2023","SSP2","Serbia","GDP|PPP","billion USD_2017/yr",152.217613021804,141.196543672417,148.937670413698,158.098230772986,169.427351364077,180.50925860829,192.530599927706,205.112121884853,222.838535492945,240.25470766172,255.091519712288,268.650159466546,280.942923808687,292.745728132003,303.677154368294,313.680433983283
"IIASA GDP 2023","SSP2","Sao Tome and Principe","GDP|PPP","billion USD_2017/yr",0.9760928942168381,0.926480207532089,1.04727824283891,1.19543756750684,1.37380392926154,1.5847194439360601,1.83321886218106,2.13121321185326,2.4685601086283,2.83434670033972,3.22059804611399,3.63735567680263,4.08884227322074,4.5713383986536105,5.08247935272816,5.62299956026148
"IIASA GDP 2023","SSP2","Suriname","GDP|PPP","billion USD_2017/yr",9.95379239833108,11.1535280458946,12.6648218187456,14.3557288782158,16.0338682480591,17.6959753260086,19.33445870744,21.0826456188772,22.8269963913862,24.5354685588622,26.2452703450079,28.0133540402335,29.7606839076998,31.463710286278,33.0990201095365,34.7097293503959
"IIASA GDP 2023","SSP2","Slovakia","GDP|PPP","billion USD_2017/yr",194.572108078021,217.336538272841,233.517205050286,248.384351293673,260.945611427525,273.238463620854,284.129415406044,293.733705140604,303.069928905971,311.666226967683,318.071500462852,322.847627421049,327.232402266283,332.060927166101,337.708561205094,343.630982823879
"IIASA GDP 2023","SSP2","Slovenia","GDP|PPP","billion USD_2017/yr",95.2730361495822,100.811905986728,108.58140891974,116.086882163347,124.686211673822,131.526918670614,137.699989156351,142.469518479405,148.594900545737,153.021854602417,156.224475894476,158.977516451843,161.822616741445,166.344919110413,172.303622808322,178.895735185985
"IIASA GDP 2023","SSP2","Sweden","GDP|PPP","billion USD_2017/yr",602.202401795705,692.232848363547,750.896258473538,806.62188919097,863.715989602875,922.423166123606,981.536409399677,1046.75628773557,1133.26154051993,1223.77363969532,1306.13498208704,1385.66941371283,1466.64886871026,1546.32408856516,1622.47996886939,1691.75348381374
"IIASA GDP 2023","SSP2","Eswatini","GDP|PPP","billion USD_2017/yr",11.4725858852963,11.3851470117399,12.3476056862593,13.4515290339899,14.8541723613934,16.4343158195806,18.1028080175014,19.9291075607767,22.0380124855958,24.4457516388619,27.0820268275579,29.9381715561422,33.0414896607674,36.3470448146321,39.8001956825328,43.3319379578567
"IIASA GDP 2023","SSP2","Seychelles","GDP|PPP","billion USD_2017/yr",3.48167946696396,3.80465714081319,4.20712945215655,4.64111125757064,5.09068604184806,5.51967019853866,5.92628924500758,6.27305056179213,6.61111693544508,6.9397011824591,7.23680127331444,7.48789955084924,7.71388235163581,7.9148604958009905,8.09610326327081,8.24586439728829
"IIASA GDP 2023","SSP2","Syria","GDP|PPP","billion USD_2017/yr",135.39350859375,142.819889584112,167.549432237204,197.883549747937,242.294183778565,294.551055697178,353.429772353011,417.176614394974,488.283953043952,565.478201305398,649.511575211818,744.481823083334,851.582022660454,967.901414786297,1075.85994437348,1178.10244834309
"IIASA GDP 2023","SSP2","Chad","GDP|PPP","billion USD_2017/yr",28.0191824350029,31.4895247589653,42.4064837078688,56.3954923616129,72.9399916565498,92.4438309586719,116.032326401042,143.892268359297,176.531506012857,214.543245953694,258.794647148374,310.017337761165,368.643268867457,434.981460291626,508.418922344439,588.533184940583
"IIASA GDP 2023","SSP2","Togo","GDP|PPP","billion USD_2017/yr",22.7330731652276,26.6575852613551,35.0725764252479,45.4798761261267,57.83831442529,72.7236903777194,90.2537166164578,109.880317689997,131.815683321645,156.075910846749,182.847076873572,211.4406073768,241.714011944027,273.470767095566,306.089649623885,339.818090559297
"IIASA GDP 2023","SSP2","Thailand","GDP|PPP","billion USD_2017/yr",1388.75139405796,1501.65082908747,1679.67823373705,1873.78173453976,2121.69618472399,2375.98799775537,2612.81131307024,2797.00562142883,2971.54820789598,3107.91188014077,3221.96852056548,3302.65478014091,3353.90107234832,3385.19556285634,3390.78142914679,3379.75326305466
"IIASA GDP 2023","SSP2","Tajikistan","GDP|PPP","billion USD_2017/yr",46.9848557668437,51.6318144657034,61.5461119249356,72.5976974150265,88.7021170214656,104.359028598251,121.300681678101,137.63822628509,161.83089851806,188.489241114024,216.415271903678,244.831383303778,273.391167110849,303.022417779973,333.965215128843,366.180286366661
"IIASA GDP 2023","SSP2","Turkmenistan","GDP|PPP","billion USD_2017/yr",108.025968709838,106.877845621596,112.951607771122,119.459536354182,125.997489789998,133.44552046533,142.636452671248,152.862849550087,162.687751188021,172.112609757287,180.578884023972,188.348629883885,195.655904353638,202.823376847364,210.152325056368,217.032479135423
"IIASA GDP 2023","SSP2","Trinidad and Tobago","GDP|PPP","billion USD_2017/yr",39.0624957226148,41.4738625135921,45.5373040728314,50.6442914511353,55.2240294870208,58.1955422272755,59.9784033684661,63.0331623560832,67.8740259009045,71.4554611803294,73.9066120753716,75.7139293345316,77.2160468810496,78.7345878379543,80.6690631814234,83.6852676309959
"IIASA GDP 2023","SSP2","Tunisia","GDP|PPP","billion USD_2017/yr",138.067684081033,158.152372015697,195.11108380305,239.663693234899,284.913751119824,335.38278997395,395.580169671483,477.38092947897,546.64434505421,607.773957737598,655.566249284191,693.011204256966,724.866651862239,756.389811586936,786.612255950699,812.322412035486
"IIASA GDP 2023","SSP2","Turkey","GDP|PPP","billion USD_2017/yr",3109.770705833,3399.72685891487,3845.00845747381,4354.25808019265,4804.97561316134,5279.87132532012,5723.95116477793,6258.01506894043,6756.91429400038,7153.28143919532,7449.57303231636,7638.7659429407,7776.16564751835,7878.36277490144,8034.88121412683,8230.98776073467
"IIASA GDP 2023","SSP2","Taiwan","GDP|PPP","billion USD_2017/yr",1463.0162317423,1460.08055351198,1571.8439040992,1700.2729302099,1758.14238314377,1785.29454719132,1802.09102800989,1840.58632888166,1886.4725853635,1925.62055052772,1930.8809903068,1928.10524856567,1928.20831610458,1923.05407953709,1917.08610106661,1916.42748056546
"IIASA GDP 2023","SSP2","Tanzania","GDP|PPP","billion USD_2017/yr",210.166250146719,251.134669599141,341.544894163565,460.503356910519,609.609078613915,793.92793866105,1021.03155598163,1297.53599147506,1623.87720833339,1992.44294093817,2405.32142027247,2861.15751491308,3351.63407914292,3868.17877666818,4413.38610287918,4975.96929339625
"IIASA GDP 2023","SSP2","Uganda","GDP|PPP","billion USD_2017/yr",134.64958420613,170.543825408078,240.587883048569,334.564702413819,454.818462946546,608.717356554622,803.324724895412,1043.54292538674,1333.5034703285,1680.41031648178,2085.55383560065,2550.55397905243,3065.89004929173,3619.32671990144,4196.16018223904,4789.3742467615
"IIASA GDP 2023","SSP2","Ukraine","GDP|PPP","billion USD_2017/yr",398.503477286996,345.583293704885,386.608179370035,421.03623202654,447.227044116644,467.23060369593,488.656834303857,516.311675839376,540.674889030362,563.603607324294,580.988533678885,597.287853665166,615.791371303384,635.493127989327,655.288623261843,672.62350534182
"IIASA GDP 2023","SSP2","Uruguay","GDP|PPP","billion USD_2017/yr",88.2714053305311,88.265116625812,92.1568117597446,96.3218961692159,100.384213721406,104.940355802239,110.108480067171,115.133083146303,120.012032036432,124.633902107519,129.287848106052,133.407123272428,137.069066354873,140.454172611174,143.740468688717,145.831434111582
"IIASA GDP 2023","SSP2","United States","GDP|PPP","billion USD_2017/yr",22529.2095665784,23749.4766383896,25125.0576067401,26570.0885259325,28100.0002275846,29821.1412376308,31773.9322399796,33713.7151009533,35837.0705433812,38021.7852577514,40138.1960702526,42264.5660071589,44472.8295079492,46655.5943289345,48776.4810767659,50727.5938537508
"IIASA GDP 2023","SSP2","Uzbekistan","GDP|PPP","billion USD_2017/yr",337.097835168504,389.862899147569,444.088100118423,500.530420802454,567.373139979113,625.921460817229,684.509025972668,740.80885909886,807.654550561815,877.586728981711,944.634822358424,1009.62487906068,1071.13295377316,1130.1783430521,1188.41326730197,1247.14888133059
"IIASA GDP 2023","SSP2","Saint Vincent and the Grenadines","GDP|PPP","billion USD_2017/yr",1.75767255636222,1.84029636348731,2.01744042413429,2.20497910847889,2.39739687859642,2.5941235892351697,2.79563085078456,3.00044095401905,3.18811041649588,3.38767140837049,3.5878230645994,3.78545174749716,3.97794901460323,4.1865195863487,4.39773876109602,4.60605609242795
"IIASA GDP 2023","SSP2","Viet Nam","GDP|PPP","billion USD_2017/yr",1350.0294860482,1438.14497244615,1667.73364039294,1932.79320064184,2224.54377774534,2559.61490133909,2954.28962477611,3392.79075172812,3857.18114699683,4343.01807106091,4802.74234881116,5205.99019951558,5564.67298346747,5897.9403602791,6238.52359373972,6553.03012800622
"IIASA GDP 2023","SSP2","Yemen","GDP|PPP","billion USD_2017/yr",61.9475697269741,54.2712542609024,67.7602883421972,89.065040749959,111.362795477105,135.115888429063,173.371246465886,223.256338811283,285.369398583019,360.666312234892,455.353942913672,572.528544498316,705.542040134785,855.136657873295,1019.1124792992,1190.30805602051
"IIASA GDP 2023","SSP2","South Africa","GDP|PPP","billion USD_2017/yr",835.494537499221,924.641329202305,1043.81809344693,1169.86068397968,1299.48812349432,1439.13888729589,1560.57280757571,1680.52079557499,1806.34429165284,1953.01445819878,2098.6964867775,2229.66009404723,2353.12754127296,2472.75568822001,2590.13073113847,2701.08418119393
"IIASA GDP 2023","SSP2","Zambia","GDP|PPP","billion USD_2017/yr",73.7984637411846,84.3357840907335,107.738602994631,136.261839485677,170.568453253523,213.006566502851,263.072762336809,321.363912292488,387.909236517079,463.504558770494,547.126107141383,637.798429533847,734.307641479656,836.172758797676,941.617159626033,1048.80479364822
"IIASA GDP 2023","SSP2","Zimbabwe","GDP|PPP","billion USD_2017/yr",36.5137679630562,47.8019823335128,64.9744875891648,85.717416660012,107.666855603208,130.741354963804,154.950482491004,180.437332525249,206.253372325723,233.149153315452,261.503148874482,292.294124754935,325.206937032137,360.665131497294,398.990399846454,439.122683634037
"IIASA GDP 2023","SSP3","Angola","GDP|PPP","billion USD_2017/yr",233.488317667248,248.2895480739,282.984204293335,322.211416757055,368.219534775139,418.971034066107,474.110061891123,534.976633639837,599.648423681671,665.861670739915,732.306858310803,798.348974496849,862.859957722541,925.197694478846,987.551872772922,1049.09007983153
"IIASA GDP 2023","SSP3","Albania","GDP|PPP","billion USD_2017/yr",47.4110750626342,47.1732494249306,50.1187073074669,53.1987963354115,57.4321608339348,59.5339303988691,60.3581302510552,61.1916203618094,62.5855541368626,64.5545201196543,65.4805652820494,65.9706390451072,66.200922674665,66.4194023752796,66.6173565784995,66.9979630328373
"IIASA GDP 2023","SSP3","United Arab Emirates","GDP|PPP","billion USD_2017/yr",784.698183913743,1020.82136243784,1282.60747474068,1578.89046096742,1834.52495772384,2056.40217973058,2229.15276441178,2414.29707530387,2579.78705860416,2729.01170495678,2816.73460856057,2838.99622302559,2819.1593565034,2786.10373009007,2761.27479110829,2757.56328186243
